date,away_abbr,away_name,away_score,home_abbr,home_name,home_score,year,neutral,away_short_rest,away_long_rest,home_short_rest,home_long_rest,dvoa,home_off_dvoa,away_off_dvoa,sp_dvoa,team_rankings_rating,strength_of_schedule,away_points_per_play,away_yards_per_play,away_yards_per_rush,away_yards_per_pass,home_points_per_play,home_yards_per_play,home_yards_per_rush,home_yards_per_pass,result,close
January 7,det,Detroit,28,nor,New Orleans,45,2011,0,0,0,0,0,0.83521340862468,1.2694581433911907,-0.652190204127266,1.6196428802930551,1.299768313651577,-1.7809324362489591,-1.5054097818253458,-1.999460025888501,-1.3405913998860075,-0.6941687597661796,2.3876475870004406,2.5758300471613977,2.7071274557940668,1.3343180954896248,17,10.5
January 8,pit,Pittsburgh,23,den,Denver,29,2011,0,0,0,0,0,-2.0594927421336986,-1.60957128483769,0.5373652550617246,-0.4871691194121514,-1.737868959062607,1.731429676592745,-0.22615339207013746,-1.0266737024961259,-0.4547679322842249,-1.269230189002577,-2.1648814758187056,-2.359060348625926,0.1882649584105025,-2.5535324473129557,6,-7.5
January 14,nor,New Orleans,32,sfo,San Francisco,36,2011,0,0,0,0,1,-0.3018253166703053,0.8584724152253131,3.6443752536324396,1.8232016165004437,-1.035902140422953,-1.398206596641887,-0.16838856505176647,-1.022466653253145,0.8869791102318807,-0.8212514964934694,0.6551646255408088,0.4137378684709586,1.5419575841797157,-0.1495515266259191,4,-3.5
January 14,den,Denver,10,nwe,New England,45,2011,0,0,0,0,1,2.0922801316125095,2.2309065014565554,-2.0616997054560793,1.1552810918763068,2.824900505680107,-0.6104825257812174,1.2156478346788018,-0.43628335829812925,-1.3839642035974506,-0.3141219062288384,2.303165888887762,1.708997626497603,-0.7572243049313812,2.3266474406163367,35,14.0
January 15,htx,Houston,13,rav,Baltimore,20,2011,0,0,0,0,1,-0.23583992517387475,-0.8024525798911333,2.3315263613839097,-1.659518128920709,0.4877319197513377,0.9497798943629459,1.1175275677075662,1.4609718653233243,1.1409645799159078,0.5818354787893748,-0.9305285557017138,-2.03441393029109,-0.9769049132038485,-2.2176750615689866,7,8.0
January 22,rav,Baltimore,20,nwe,New England,23,2011,0,0,0,0,0,0.5103663245026668,0.24191246076911788,-1.240395307305903,2.575054729265243,0.7138977782515252,-0.22067001610479614,0.505113537223689,-0.7598442912217576,-0.2007824626001979,-0.6510069430940646,0.3853095969071396,-0.4663982134436193,-2.357304271073867,0.4824288295025836,3,7.0
September 9,clt,Indianapolis,21,chi,Chicago,41,2012,0,0,0,0,0,1.7198690165622905,0.5152881037033685,2.346681456496121,0.9315708544198921,1.003190860064024,1.3203806593711018,2.336003435683318,1.8309293470805468,0.9507492322384743,1.9181652529846127,0.8738602631234552,0.5098062896036162,1.9729549741821115,0.3039596505331804,20,9.5
September 9,phi,Philadelphia,17,cle,Cleveland,16,2012,0,0,0,0,0,0.39859619645023936,-0.2046579952528006,-1.2088744489930228,2.015199102037965,0.0318967264275507,-0.7528285224012959,1.872662647383887,0.681595285632277,-0.21617906940486892,1.190913147562612,0.754532504440168,-0.8671632951697833,-0.7098330198984808,-0.003355850440715069,-1,-9.0
September 9,nwe,New England,34,oti,Tennessee,13,2012,0,0,0,0,0,-3.099503306116615,-1.3106938101943935,1.401492467172816,-1.645775316921207,-3.5081933241889187,-1.0265387304667795,-3.011766333541085,-0.9312899919347652,0.3672850814168023,-1.2516722128005746,-0.7493080060849494,0.04573645961053263,-0.4254137783853426,0.1409493140700988,-21,-5.0
September 9,was,Washington,40,nor,New Orleans,32,2012,0,0,0,0,0,-0.7185413663568583,0.8897575764800827,-0.3818629205987878,0.49644860440243155,0.4068419903503586,-0.002066672311570983,-2.2614858861727534,-3.6892675625729003,-3.869708359795104,-3.023473787932634,1.4673695326383263,2.5447808563520073,0.3324504116528202,1.5465906152736923,-8,8.5
September 9,atl,Atlanta,40,kan,Kansas City,24,2012,0,0,0,0,0,-2.3790575829266007,-2.0226029140349,-0.8496921407623684,-0.49044833168206337,-2.73368553842185,-0.02458468002572317,-2.3593238748365035,-2.080624053383039,0.26311535069657427,-2.5439423153576834,-2.941215650440311,0.5098062896036162,2.2225073390880428,-0.25455583555780237,-16,-1.5
September 9,mia,Miami,10,htx,Houston,30,2012,0,0,0,0,0,0.6391190038693437,-0.13597963967615959,0.7594468708076427,-1.936280608845587,0.7929163275033063,1.091706466733923,1.2628050030234999,1.3726803414332522,0.7909844255379952,1.398075253337939,-0.8477226414253884,-0.19137842378796283,-0.7795667731128922,0.17302344686729698,20,13.0
September 9,jax,Jacksonville,23,min,Minnesota,26,2012,0,0,0,0,0,1.646682825194488,1.0503833149992938,-1.60371711175804,1.8704005188394246,1.8553771535581371,1.8340240639308407,2.1570585203665207,2.0648258393285226,1.832871164054266,1.6298860930658385,0.9646236614060533,0.040656491208580975,1.7839292671702256,-0.580576508483967,3,3.0
September 9,sfo,San Francisco,30,gnb,Green Bay,22,2012,0,0,0,0,0,-0.17613083035645039,-0.11145481057576712,1.8013949658352308,0.3284855912332533,-0.01779972359659432,-1.10991356617841,-0.7467377155116572,-1.6244959319243326,-3.376562528527094,-0.650465159010454,-0.2470026723476103,-1.1093581469702285,-1.821850204664194,-0.5351334148418384,-8,6.0
September 9,sea,Seattle,16,crd,Arizona,20,2012,0,0,0,0,0,-2.654155822597207,-3.4999725482051516,2.566819374289122,-1.0914578793777354,-2.004196889735478,-0.11921851959442953,-0.7538336521309629,-0.2423258203223796,-1.223342564347731,-1.003951579953523,-3.291169456929688,-3.8277375377033693,-0.9593853848044153,-4.180172871516706,4,-2.5
September 9,car,Carolina,10,tam,Tampa Bay,16,2012,0,0,0,0,0,-0.6040085585127637,-0.3182799632328102,0.1997338062272152,0.13484134306063722,-0.13924622021067906,-0.8812393735412307,-0.5540903754539432,-1.8499088874179477,1.3882999875262323,-2.6902666305254255,0.4791585471278447,0.4894864159958094,0.06820672277103149,-0.008692061548053687,6,-3.0
September 9,pit,Pittsburgh,19,den,Denver,31,2012,0,0,0,0,0,1.7785172637859918,1.1419829967166621,1.027579024824264,0.18425782979472943,0.9085366379275281,0.8574027721682056,1.4610155718089068,2.290238794822138,2.7149930958700557,1.4589130439455242,0.766913315735311,-1.3439330461677481,-2.440246888273532,-0.28393342972475133,12,1.0
September 10,cin,Cincinnati,13,rav,Baltimore,44,2012,0,0,0,0,0,0.15211874697447492,-0.22305422199963207,-0.3601007760174011,1.1974846619735955,0.6147574114499031,2.2445893760290656,0.6620654516717276,1.3716198993389574,1.0201957193852944,0.7722194655952456,-0.3644602146218414,-0.6529082695800725,-0.3556800251709322,-0.4977230709373015,31,7.0
September 13,chi,Chicago,10,gnb,Green Bay,23,2012,0,1,0,1,0,0.2538016108752915,-1.2656412438400593,-0.10824408678432729,-1.1640128496388258,0.5954839505476248,1.10015071962673,0.10189315558902229,1.1440860596567508,-1.237193975514299,1.5443995685056806,-0.564040776701639,-1.1093581469702285,-0.9043429555658589,-0.6981437513049215,13,5.5
September 16,kan,Kansas City,17,buf,Buffalo,35,2012,0,0,0,0,0,1.3111242204375304,0.8706620964947427,-2.7930203733501986,1.1477049250285782,1.0184125821196814,-1.2805456817823795,1.211614530739287,0.6847766119151617,-2.6333335710049406,1.7762104082335803,1.3001560687696168,1.4125461075800287,1.9233967735990487,1.0816009889440537,18,3.0
September 16,crd,Arizona,20,nwe,New England,18,2012,0,0,0,0,0,2.4232835334609923,0.7306211771264972,-2.3111706595315575,1.0762137589566099,3.07662115981685,-1.126802071964024,2.2934278159674837,2.5315583817301777,2.6108233651498276,1.78057987865029,1.2876589192675203,0.2599914852002435,-0.09143633628914187,0.4429286039366545,-2,13.5
September 16,rai,Oakland,13,mia,Miami,35,2012,0,0,0,0,0,0.9580296642311709,0.5421494397935195,-0.6078120759860491,1.5081964892939794,1.124114057528523,0.0841229143643285,2.2908886271953954,0.681595285632277,1.6036598702069655,0.4390123081880386,0.565740975097399,-0.1812184869840594,-0.28594627195652084,0.28525447858091146,22,-1.0
September 16,cle,Cleveland,27,cin,Cincinnati,34,2012,0,0,0,0,0,0.9113599029180502,0.2339647337066628,-0.7161336640846574,-0.4647930431222651,1.0230489850842335,-0.01614042713291606,1.7626503445566561,2.0627049551399335,0.9854724758118849,1.8573274623770288,-0.01808474130658483,-0.872243263571735,-0.5153230842311036,-0.5672075476390379,7,7.0
September 16,nor,New Orleans,27,car,Carolina,35,2012,0,0,0,0,0,0.4861548417463749,1.8038953812124632,1.105177810583826,-0.5874650540956523,-0.857667160635257,-0.002066672311570983,-1.2501333240115575,-1.394841208053536,0.17279703114291245,-0.5446993709144359,1.1168130890100263,3.24342558554261,2.5564847811842446,2.9949784714891625,8,-3.0
September 16,rav,Baltimore,23,phi,Philadelphia,24,2012,0,0,0,0,0,-1.565498383301549,-0.5852755507004076,-0.719019285283723,-2.681102774881589,-1.8675286710657355,-1.472628111884062,-2.2432313108988,-0.46985966000458446,0.17279703114291245,-1.2922307398722983,-2.512555057675498,-1.1042781785682787,-0.19603696611075888,-1.3074385421453727,1,2.5
September 16,htx,Houston,27,jax,Jacksonville,7,2012,0,0,0,0,0,-1.9246525158048995,-2.6337427637331334,-1.1426543370557218,1.1462259777412627,-2.58766269386521,-1.646074978452301,-1.144174528591305,-0.23914449403949506,0.5964963752641036,-1.1459064247045565,-1.8188690028404588,-2.009557980745665,-1.3282297035078219,-2.066374708603977,-20,-7.0
September 16,min,Minnesota,20,clt,Indianapolis,23,2012,0,0,0,0,0,-0.8866309628899003,0.028842977329073594,-1.3502353354291583,-0.8989293282815154,-0.6018297368548092,-2.3940220775777568,-0.7969171096012156,-1.3863576712991772,-4.258684460342886,0.44338177860474803,-1.3834382480076721,-1.101738194367301,-1.5924733923896102,-0.7115127121498506,3,-3.0
September 16,dal,Dallas,7,sea,Seattle,27,2012,0,0,1,0,0,1.8455776827704957,1.8014447104286586,1.798916190938538,1.3410637623211863,1.169051374651425,-0.361966467052954,1.5918032494254564,0.2180440695135064,0.6173682076709462,0.9141743103462779,1.8137450059535811,1.636961069973643,1.7288868379316713,2.161221617221482,20,-3.0
September 16,det,Detroit,19,sfo,San Francisco,27,2012,0,0,0,0,0,1.3814447966726449,1.7048866052466642,2.2213929947112976,0.8818170639185172,1.230964406183778,1.739390224362134,1.7717730348794518,0.908068683220187,1.4786183070798953,1.312588728777781,2.5309333758863977,1.8562960639653074,2.5069265806011822,1.327464762953802,8,7.0
September 17,den,Denver,21,atl,Atlanta,27,2012,0,0,0,0,0,-1.333594610412955,-0.9535736097007984,1.7968027350723004,-0.10474256839870043,-0.7881944055486965,-1.0068354737168963,-0.6326765025916261,-2.0785031691944473,-0.035542430297545335,-2.5033837882859604,-0.16075271544366065,-0.660528222182998,-2.2806038292133604,-0.24652308582021176,6,3.0
September 23,buf,Buffalo,24,cle,Cleveland,14,2012,0,0,0,0,0,-0.09343759740386604,-0.09205444078799152,-0.7488883998218887,0.8356438826390645,0.15455346125639458,1.5800171126152402,0.45827786221608807,-0.010550212262993242,-1.1886193207743214,0.7519402020593839,0.22613566385011963,-0.6376683643742174,1.1251814782981877,-1.144428205682291,-10,-3.0
September 23,kan,Kansas City,27,nor,New Orleans,24,2012,0,0,0,0,0,1.6413100332929291,1.950107714357034,-3.19753510037361,-0.05722017205011487,2.3489069584737194,0.9801841213796022,1.211614530739287,-1.3821159029219976,-3.0917561586995417,-0.3896361149132723,2.5593896698577616,2.774275787147575,0.5618272239274029,2.524652634052185,-3,8.5
September 23,cin,Cincinnati,38,was,Washington,31,2012,0,0,0,0,0,0.1281922387965469,0.601615411522491,-0.31194426089556526,-2.0076160962557354,-0.417865089600992,0.6118400737454123,-0.724932873270962,-0.23596316775661053,0.10335054399609311,-0.22740200662637827,0.18837404927051493,0.2549115167982917,1.3949093958354695,0.22380275161676422,-7,3.0
September 23,det,Detroit,41,oti,Tennessee,44,2012,0,0,0,0,0,-1.43709786668721,-0.7758269264865514,0.11213763237493912,0.9059155658600911,-0.9732874710594792,-1.1493200796781762,-0.8744737692875216,-0.46985966000458446,0.5617731316906938,-0.5200506369618632,1.240986760137567,-0.41325340198060123,0.950847095262159,-0.8371127047083955,3,-4.0
September 23,jax,Jacksonville,22,clt,Indianapolis,17,2012,0,0,0,0,0,0.7853285307890991,0.8358351176602055,-2.6535291414140376,0.9546574450596157,1.2993496529922703,-0.5523018394068071,0.9160600191020078,-0.0020666755086347077,-1.1468756559606363,0.29705746343700623,0.04323322158546028,-0.41325340198060123,-1.1337197678404436,0.42955964309172545,-5,3.0
September 23,sfo,San Francisco,13,min,Minnesota,24,2012,0,0,0,0,0,-1.3389591278037245,-1.3987439946103017,0.8286333603741705,1.5093121863703727,-1.1497128497485372,-1.2355096663540757,-0.5459879579541626,-1.1651864841827415,-1.0844495900540916,-1.150275895121266,-1.0608975608558007,-1.3363130935648186,1.0957988303464754,-2.6997108825040357,11,-7.0
September 23,tam,Tampa Bay,10,dal,Dallas,16,2012,0,0,0,0,0,0.27070042499399105,0.6134925232677928,-0.6262417578698635,1.0989111529417794,0.14169085066190984,1.6109793732221998,-1.3849745090350885,-1.620254163547151,-0.7093249006728791,-1.2922307398722983,0.4542805863306055,1.6395010541746209,-3.0935104484900777,2.2360423050305585,6,7.0
September 23,phi,Philadelphia,6,crd,Arizona,27,2012,0,0,0,0,0,0.26460775065384545,-1.2572850884477047,0.5247600953930251,0.8102740049592692,-0.2461170238553827,0.1263441788283638,1.7449128016654822,0.9112500095030716,-0.44539036325216824,1.190913147562612,-0.12078841338939483,-2.9097578145211016,-1.8768926339027483,-1.7350178245704724,21,-3.0
September 23,pit,Pittsburgh,31,rai,Oakland,34,2012,0,0,0,0,0,-1.2984316878954798,-0.9766804520068413,-1.5054536705842403,-1.3580462944660012,-1.9907496150230621,-0.9009426302911139,-1.1852312323580667,-0.006308443885815973,1.1105140389389554,-0.7069334792013284,-1.644058335128573,-2.2517528325461122,-2.245736952606155,-1.8712902393436956,3,-4.0
September 23,htx,Houston,31,den,Denver,25,2012,0,0,0,0,0,1.401132120927018,0.08163285883971083,1.313327934157847,2.0137720476379237,0.8676510596512468,0.4890587245340156,0.7538231792250065,1.5980932969268675,1.742552844500603,1.0199400984422962,0.9606588239516625,0.033036538605653476,-1.522739639175199,0.5311182525906599,-6,-1.5
September 23,nwe,New England,30,rav,Baltimore,31,2012,0,0,0,0,0,-1.2236650649671017,0.26489451401454067,1.911951527464263,0.8604688850024802,-1.2046508218446141,2.490152074451859,-0.5480193089718344,-0.01267109645158293,0.8257076691114029,-0.2520507405789509,-0.012195654228475239,0.9535562459888949,-0.8144336497200988,1.295390630156604,1,3.0
September 24,gnb,Green Bay,12,sea,Seattle,14,2012,0,0,1,0,0,0.5701114404496597,0.515887463622089,2.732827260467812,1.4373539843129335,-0.11884434105143549,0.49750297742682276,0.6331646728117257,0.6794744014436873,0.033904056849275,0.9141743103462779,0.5455925885374627,0.7189813467913773,2.6463940870300062,0.5311182525906599,2,3.0
September 27,cle,Cleveland,16,rav,Baltimore,23,2012,0,1,0,1,0,1.0884160634347142,0.5557870297152965,-1.294011845546674,0.7160335520148595,1.6982252357713572,2.2445893760290656,1.8721502123152896,1.8330502312691386,1.2146837696591843,1.3575167262662153,0.18154985398787626,0.03557652280662721,-0.12630321289634744,0.15431827491502798,7,11.5
September 30,nwe,New England,52,buf,Buffalo,28,2012,0,0,0,0,0,-2.271646123160325,-0.2178389299984098,1.1029220734174396,-0.6577367373166793,-3.1110308237847284,-1.4033270309937762,-2.7015167082249585,-1.16094471580556,-1.4664052693615983,-0.41865431928255437,-0.6725254694332332,0.9535562459888949,0.5471358999515469,0.42955964309172545,-24,-4.0
September 30,car,Carolina,28,atl,Atlanta,30,2012,0,0,0,0,0,0.1472837982741588,0.050474750943748425,0.7583493816404969,1.1951754284898868,1.0720994060221019,-1.0068354737168963,0.5774082580519351,-2.309218335159537,-1.591446832488669,-2.3570594731182184,0.8784277377167687,0.7164413625904016,-0.9043429555658589,0.5685285964951995,2,7.0
September 30,oti,Tennessee,14,htx,Houston,38,2012,0,0,0,0,0,1.6996190255743087,0.6428616120387689,-0.08386088600610364,-1.5029746098827246,1.7946129952721979,1.3372691651567163,0.44560490492654914,1.1419651754681608,0.013032224442432405,1.5443995685056806,1.6005160533085052,0.267611437803171,-0.32081314856372467,0.8250647927196265,24,13.0
September 30,min,Minnesota,20,det,Detroit,13,2012,0,0,0,0,0,-0.11619739956063638,1.0479469146897462,-0.6856754267478381,-2.344839444775948,-0.24438348649103786,-0.5100805749427717,-1.6546660737105092,-0.008429328074405634,-2.6542054034117846,1.6096068295299768,-1.1530906380525237,-0.19391840798893867,-1.203453521054855,-0.27859721861741127,-7,3.5
September 30,cin,Cincinnati,27,jax,Jacksonville,10,2012,0,0,0,0,0,-1.8959903530561166,-1.657845291704789,-1.2750745633322598,-1.6943355710152745,-2.4036775916219444,-1.5232936292409045,-1.254182234104356,0.4530010038557752,0.7909844255379952,-0.5606091640335866,-2.452945211548518,-2.468547842336799,-1.3282297035078219,-2.22938504506706,-17,0.0
September 30,rai,Oakland,6,den,Denver,37,2012,0,0,0,0,0,3.0492064789820312,2.587061945681711,0.6442573171816526,1.5563934931771273,2.89148718432717,1.7168722166479822,2.1996387373965343,2.059523628857048,2.520505045596166,1.605237359113266,2.792434537997165,1.180511192583487,-1.0639860146260314,2.161221617221482,31,6.5
September 30,mia,Miami,21,crd,Arizona,24,2012,0,0,0,0,0,-0.4615003723153195,-2.2144153013985823,0.6920277496370741,0.18438756201291234,-0.7163011740326175,1.8452830677879168,1.2263050471039563,1.3726803414332522,0.3325618378433945,0.898264517227127,-2.7979990723789765,-3.3687476761122355,-2.335646258451916,-2.7130798433489667,3,4.0
September 30,was,Washington,24,tam,Tampa Bay,22,2012,0,0,0,0,0,-0.7855355892550552,0.13213425462642506,0.7642621393008797,0.014478565570953172,-0.48677363555907,-0.8812393735412307,-1.6227366575807252,-2.3113392193481284,0.026883635608998535,-2.6902666305254255,0.7609701954425376,1.636961069973643,0.5269603473201991,0.9693699572304392,-2,1.0
September 30,nor,New Orleans,27,gnb,Green Bay,28,2012,0,0,0,0,0,1.481497581948157,2.628565014734586,1.4807986285341368,0.5210660352167478,0.47282721571878106,-0.12766277248723668,-0.7938838750172514,-1.6244959319243326,-1.4316820257881888,-0.21149221350722747,2.0074905141699326,2.562560745758838,1.389425167179977,2.562062977956723,1,7.5
October 1,chi,Chicago,34,dal,Dallas,18,2012,0,0,0,0,0,-1.0238739258260345,-2.164061820197495,-1.4277326011225977,-1.06761884187253,-0.6555779257255753,1.9793234208563897,-1.2121052575145794,0.2254671641735705,-0.32034880012509775,-0.12163621853036,-1.5007877238525753,-0.6554482537810463,-1.4878727625679922,-0.6981437513049215,-16,2.0
October 7,phi,Philadelphia,14,pit,Pittsburgh,16,2012,0,0,0,0,1,0.9871882976272549,0.5462606954340106,-0.49615802518986996,0.5210919816603848,1.2233842276401221,-1.0040207227526272,1.9821625151425206,2.289178352727845,0.9298773998316316,2.5237417771914443,1.138445187698748,-0.41325340198060123,-1.293362826900614,0.7181699721133508,2,4.0
October 7,rav,Baltimore,9,kan,Kansas City,6,2012,0,0,0,0,0,-2.412496772800181,-1.5440378075594612,-1.065746194160931,-2.6329057709984416,-2.9994417972176786,-2.602993013465053,-2.0607315313010783,-1.3884785554877668,-0.5148368503989876,-1.9586450546867138,-3.3110934388533453,-1.785143018352051,0.3874928408913745,-1.8846592001886247,-3,-6.5
October 7,mia,Miami,17,cin,Cincinnati,13,2012,0,0,0,0,0,0.6104071940558307,-0.263367631846243,-0.24220864372651846,0.9073426202601298,0.6141932023214207,0.9661103665582571,1.9198042095753007,1.8319897891748438,0.7909844255379952,1.564678832041544,-0.7402270901129857,-0.872243263571735,-0.9740767087802712,-0.4041972111759562,-4,3.0
October 7,gnb,Green Bay,27,clt,Indianapolis,30,2012,0,0,0,0,1,-2.047448554215605,-0.9189036060830686,-0.01209410147676615,0.28062589111738534,-1.7670687177288258,-2.5168034267891537,-1.6298325942000307,-1.6170728372642666,-1.3413637062345272,-1.7514829489113866,-1.1896927397913206,-0.6427483327761672,0.7012947303562266,-1.200543721539097,3,-7.0
October 7,atl,Atlanta,24,was,Washington,17,2012,0,0,0,0,0,-0.015118574947367402,0.6860680773710979,0.2386451009910953,-1.0447138763382635,-0.8471636615019454,0.9801841213796022,-1.2278252413306245,-1.8509693295122425,0.4923266445438736,-1.5443208431360598,0.45257246956553954,2.779355755549525,3.000547081757555,2.3429371256368343,-7,-3.0
October 7,sea,Seattle,16,car,Carolina,12,2012,0,0,0,0,0,-1.61096006603957,-0.9455080736366244,1.5651638597549606,-2.5132694939305935,-1.3687368890887732,-0.3704107199457609,-1.0458332994873187,-0.4719805441931741,-0.9941312705004316,-0.8373480012499195,-1.5251711139402186,0.03049655440467558,1.1802239075367418,-0.428238594235564,-4,1.5
October 7,chi,Chicago,41,jax,Jacksonville,3,2012,0,0,0,0,0,-2.5838822590269053,-3.806696456074894,-1.909297752340945,-1.8387709040028954,-2.3832348024838037,-0.909386883183921,-1.1756053015950338,0.9144313357859563,0.5964963752641036,-0.12163621853036,-3.0517949642172395,-2.698042773132365,-1.098852891233237,-2.7184160544563065,-38,-6.0
October 7,oti,Tennessee,7,min,Minnesota,30,2012,0,0,0,0,0,1.474709848701791,0.656270874372462,-1.750076309221583,1.4852396308724358,1.1194367445850741,1.5884613655080475,0.7741045082024506,1.1419651754681608,0.47145481213703205,1.0445888323948687,1.4930205019961027,0.040656491208580975,2.0133060794448103,-0.9065971814101318,23,6.0
October 7,buf,Buffalo,3,sfo,San Francisco,45,2012,0,0,0,0,0,1.9642421058978954,2.0333136391023583,1.0714278717834615,-0.9958422649205506,1.7829197129135754,3.2127664148988937,1.3160268263253836,0.908068683220187,-0.2717741453851201,1.7515616742810078,2.1610555874733652,2.085790994760873,3.6538106419741,1.1644544264907204,42,10.0
October 7,den,Denver,21,nwe,New England,31,2012,0,0,0,0,0,-0.09898678843189801,0.7024702885102949,1.3826567050245218,1.1965765364462913,0.562158095825551,-0.8812393735412307,-0.7239263923904873,-1.1598842737112671,2.027359214328156,-2.1701766308787516,0.5302901144217839,-0.8874831687775901,-1.6970740222112264,-0.5351334148418384,10,6.0
October 11,pit,Pittsburgh,23,oti,Tennessee,26,2012,0,1,0,1,0,-1.3749965140648477,-1.7141898803599593,-1.023888519365893,-0.2977122090367489,-1.831884614861386,-1.0265387304667795,-0.9844814748005719,0.4530010038557752,1.3397253327862546,-0.3737263217941201,-0.6612418659866077,-2.478707779140702,-0.8841674029345092,-2.304205732876135,3,-6.5
October 14,kan,Kansas City,10,tam,Tampa Bay,38,2012,0,0,0,0,1,1.5743158103947321,1.1924843925033763,-2.051410040473943,-0.5391902108815932,1.455291332564291,0.10101142014994252,1.8503637593313154,-0.004187559697226062,0.8048358367045612,-0.056428957506063915,1.852990332661973,1.8664560007692108,0.7563371595947819,1.947431976008932,28,4.5
October 14,rai,Oakland,20,atl,Atlanta,23,2012,0,0,1,0,0,1.7380338308316063,1.5143209589862656,-0.4055547124743434,1.4359009834692549,2.196452808619837,0.7121034152426569,1.8346391782010893,-1.1556425053340857,-0.23003048057143505,-0.893816321440795,2.3931653474082424,1.634421085772669,-0.674966143291276,1.8726112881998571,3,10.0
October 14,cin,Cincinnati,24,cle,Cleveland,34,2012,0,0,0,0,0,-0.9628565341169453,-1.4432970943657006,-0.5816207455778397,0.49862810566794935,-1.1128994653083253,-0.01614042713291606,-0.013183732839845475,0.9123104515973663,0.5617731316906938,0.6056158868916421,-1.7465458743527305,-2.014637949147617,-0.9392098321730655,-1.7964695515346205,10,-1.5
October 14,dal,Dallas,29,rav,Baltimore,31,2012,0,0,1,0,0,0.4626255100862888,0.7622268795674464,0.19048858586925949,2.136314326393128,1.248483874732263,0.8939945347037022,1.0078039547127455,0.2180440695135064,1.9926359707547463,-0.2520507405789509,1.414475815364657,1.1830511767844607,0.5618272239274029,1.295390630156604,2,3.0
October 14,det,Detroit,26,phi,Philadelphia,23,2012,0,0,1,0,0,-1.1021267521962255,-0.12547770330243824,-0.07085712508803388,0.7131275503274997,-0.45697622053403136,0.8602175231324745,-1.1117234827645608,-0.46985966000458446,0.5617731316906938,-0.8532577943690716,-0.06431636294160592,-0.1862984553860111,0.950847095262159,-0.9814178692192094,-3,3.5
October 14,nwe,New England,23,sea,Seattle,24,2012,0,0,0,0,0,0.1592871077171052,1.3041123448757528,3.5203791325335416,0.06521832093053836,-1.2840833219254522,1.2341910726952028,0.03597998574087646,-0.01267109645158293,-0.549560093972397,0.9141743103462779,0.38707353636044883,1.407466139178077,0.3526259642841697,2.161221617221482,1,-4.0
October 14,buf,Buffalo,19,crd,Arizona,16,2012,0,0,0,0,0,-0.22742604320025994,-1.1446815339828957,0.9847461445641592,-0.36928121443963147,-0.12346028902653883,2.4591898138449,0.3305280164976834,0.21910451160780126,-1.4178306146216209,0.7519402020593839,-0.6491852539794432,-2.680262883725536,-0.04187813570608001,-2.8760901798120484,-3,5.5
October 14,min,Minnesota,26,was,Washington,38,2012,0,0,0,0,0,0.3240503509132293,1.2490858496951422,-0.16558506343202317,-2.1520514292433566,0.09320463885252406,0.24349602611122234,-0.5049174622448597,-0.6973934996867913,-2.424994109564485,0.94319251471556,0.5054121536245435,0.7139013783894256,0.936155771286303,0.8758440974690938,12,-2.0
October 14,gnb,Green Bay,42,htx,Houston,24,2012,0,0,0,0,0,-0.9611850829376982,-0.7177646710776733,2.703933351394711,-1.7918452758579662,-0.5358649664758355,-0.381669723802837,-0.7173336962114194,0.44981967757289065,1.1799605260857757,0.08115641682825758,-0.16080674865832506,0.038116507007605105,1.2848245373583609,-0.4790178989850311,-18,4.0
October 18,sea,Seattle,6,sfo,San Francisco,13,2012,0,1,0,1,0,-0.46248767349905173,-0.3219773751198973,2.653501101508424,-1.7180189298586546,-0.0978168877953638,0.6343580814595642,0.23166515769673746,0.4466383512900062,-0.07728609511123019,-0.004330107731899124,-0.48092861547687993,0.9383163407830397,2.7363033928757647,-0.13962826521393734,7,7.5
October 21,oti,Tennessee,35,buf,Buffalo,34,2012,0,0,0,0,0,0.7999823180842364,0.3545624718643687,-2.4724240360491048,1.0032695920409576,0.3846861188373216,-0.4210762373026029,-0.9413934200161405,0.22334627998498063,-2.0498694201832697,1.0445888323948687,1.247316384710611,0.494566384397761,1.2352663367752983,0.10353897016556068,-1,4.0
October 21,nor,New Orleans,35,tam,Tampa Bay,28,2012,0,0,1,0,0,-0.09286665615946971,1.361389724200592,0.5272996291218104,-0.4669725443877828,-0.9569577857363047,-0.8812393735412307,-1.6698828170863194,-2.7727695512783095,1.7772760880740137,-2.5439423153576834,1.500725772268607,3.24342558554261,2.3619748455168676,2.2734526489350966,-7,-1.0
October 21,rav,Baltimore,13,htx,Houston,43,2012,0,0,0,0,0,-0.1729756073461709,0.14552924648586316,1.5539682284668748,-4.006520381668152,-0.5767505447521166,-2.1006086127623904,-0.3087336471629437,0.21910451160780126,0.4020083249902138,0.37380504716374247,-0.777269729346715,-0.6503682853790966,-0.7795667731128922,-0.15299722605886634,30,6.5
October 21,cle,Cleveland,13,clt,Indianapolis,17,2012,0,0,0,0,0,-0.14619175854634348,0.1602137908713509,-2.4305056024219733,-1.2359451052526305,-0.029431640986871233,-2.025678029943567,0.19315224001624398,-0.4634970074388154,-1.5358517565084178,-0.1419154820662204,-1.154466283751983,-0.872243263571735,-0.9043429555658589,-0.7115127121498506,4,1.0
